store_id,store_name,store_name_english,score,review_cnt,url,url_english,address,prefecture,address_english,prefecture_english,website
00000001,宝泉堂 本店,Housendou,3.63,95,https://tabelog.com/kyoto/A2601/A260503/26005834/,https://tabelog.com/en/kyoto/A2601/A260503/26005834/,京都府京都市左京区下鴨膳部町21,京都府,21 Shimogamo Kashiwabecho Sakyo-ku Kyoto,Kyoto,http://www.housendo.com/
00000002,和菓子店 青洋,wagashimiseseiyou,3.52,47,https://tabelog.com/kyoto/A2601/A260503/26022394/,https://tabelog.com/en/kyoto/A2601/A260503/26022394/,京都府京都市北区紫竹西野山町54-1,京都府,54-1 Shichiku Nishinoyamacho Kita-ku Kyoto,Kyoto,http://wagasiseiyou.com/
00000003,中村藤吉本店 宇治本店,nakamuratoukichihonten,3.56,1224,https://tabelog.com/kyoto/A2607/A260701/26000722/,https://tabelog.com/en/kyoto/A2607/A260701/26000722/,京都府宇治市宇治壱番10,京都府,Ichiban-10 Uji Kyoto,Kyoto,http://www.tokichi.jp
00000004,紅葉堂弐番屋,Momijidounibanya,3.59,434,https://tabelog.com/hiroshima/A3402/A340202/34001086/,https://tabelog.com/en/hiroshima/A3402/A340202/34001086/,広島県廿日市市宮島町512-2,広島県,Miyajimacho Hatsukaichi Hiroshima,Hiroshima,http://www.momijido.com
00000005,だんご庄  本店,Dangoshou,3.65,369,https://tabelog.com/nara/A2903/A290302/29000799/,https://tabelog.com/en/nara/A2903/A290302/29000799/,奈良県橿原市東坊城町860,奈良県,860 Higashibojocho Kashihara Nara,Nara,http://dango.kir.jp/
00000006,亀屋陸奥,Kameyamutsu,3.62,117,https://tabelog.com/kyoto/A2601/A260101/26002071/,https://tabelog.com/en/kyoto/A2601/A260101/26002071/,京都府京都市下京区西中筋通七条上ル菱屋町153,京都府,153 Hishiyacho Shimogyo-ku Kyoto,Kyoto,http://www.kameyamutsu.jp/
00000007,走井餅老舗,Hashiriimochirouho,3.62,252,https://tabelog.com/kyoto/A2607/A260702/26004256/,https://tabelog.com/en/kyoto/A2607/A260702/26004256/,京都府八幡市八幡高坊19,京都府,Takabo-19 Yawata Kyoto,Kyoto,http://www.yawata-hashiriimochi.com/
00000008,茶寮 宝泉,Saryo Hosen,3.91,1347,https://tabelog.com/kyoto/A2601/A260503/26001872/,https://tabelog.com/en/kyoto/A2601/A260503/26001872/,京都府京都市左京区下鴨西高木町25,京都府,25 Shimogamo Nishitakagicho Sakyo-ku Kyoto,Kyoto,http://www.housendo.com
00000009,梅香堂,Baikoudou,3.60,241,https://tabelog.com/kyoto/A2601/A260304/26001616/,https://tabelog.com/en/kyoto/A2601/A260304/26001616/,京都府京都市東山区今熊野宝蔵町6,京都府,6 Imakumano Hozocho Higashiyama-ku Kyoto,Kyoto,
00000010,ぎおん徳屋,Giontokuya,3.85,1294,https://tabelog.com/kyoto/A2601/A260301/26002075/,https://tabelog.com/en/kyoto/A2601/A260301/26002075/,京都府京都市東山区祇園町南側570-127,京都府,570-127 Gionmachi Minamigawa Higashiyama-ku Kyoto,Kyoto,http://gion-tokuya.jp/
00000011,いなりふたば,inarifutaba,3.62,183,https://tabelog.com/kyoto/A2601/A260601/26007559/,https://tabelog.com/en/kyoto/A2601/A260601/26007559/,京都府京都市伏見区深草稲荷仲之町55,京都府,55 Fukakusa Inari Nakanocho Fushimi Ward Kyoto,Kyoto,http://aquadina.com/kyoto/spot/6743/
00000012,加茂みたらし茶屋,Kamomitarashichaya,3.71,964,https://tabelog.com/kyoto/A2601/A260503/26001758/,https://tabelog.com/en/kyoto/A2601/A260503/26001758/,京都府京都市左京区下鴨松ノ木町53,京都府,53 Shimogamo Matsunokicho Sakyo-ku Kyoto,Kyoto,
00000013,本家月餅家直正,honketsukimochiyanaomasa,3.74,418,https://tabelog.com/kyoto/A2601/A260202/26002393/,https://tabelog.com/en/kyoto/A2601/A260202/26002393/,京都府京都市中京区木屋町通三条上ル上大阪町530,京都府,Kyoto Nakagyo Ward Kamiosakacho ５３０−１ 木屋町通り,Kyoto,
00000014,京菓子司 松寿軒,kyougashitsukasashoujuken,3.80,193,https://tabelog.com/kyoto/A2601/A260301/26009387/,https://tabelog.com/en/kyoto/A2601/A260301/26009387/,京都府京都市東山区松原通大和大路西入弓矢町19-12,京都府,Kyoto Higashiyama Ward 大和大路西入弓矢町19-12,Kyoto,
00000015,京都 くりや,Kyoutokuriya,3.64,127,https://tabelog.com/kyoto/A2601/A260202/26005379/,https://tabelog.com/en/kyoto/A2601/A260202/26005379/,京都府京都市中京区大文字町42-4,京都府,42-4 Daimonjicho Nakagyo Ward Kyoto,Kyoto,https://kyoto-kuriya.jp/
00000016,京阪宇治駅前 駿河屋,Keihanujiekimaesurugaya,3.60,150,https://tabelog.com/kyoto/A2607/A260701/26004992/,https://tabelog.com/en/kyoto/A2607/A260701/26004992/,京都府宇治市宇治東内16,京都府,Higashiuchi-16 Uji Kyoto,Kyoto,http://www.chadango.jp/
00000017,出入橋きんつば屋,Deiribashikintsubaya,3.69,415,https://tabelog.com/osaka/A2701/A270108/27003802/,https://tabelog.com/en/osaka/A2701/A270108/27003802/,大阪府大阪市北区堂島3-4-10,大阪府,3-chome-4-10 Dojima Kita-ku Osaka,Osaka,
00000018,すゞめ 金沢百番街店,Suzume,3.64,401,https://tabelog.com/ishikawa/A1701/A170101/17006347/,https://tabelog.com/en/ishikawa/A1701/A170101/17006347/,石川県金沢市木ノ新保町1-1 金沢百番街 あんと,石川県,1-1 Kinoshinbomachi Kanazawa Ishikawa,Ishikawa,https://suzume.shop-pro.jp/
00000019,八百源来弘堂,Yaogenraikoudou,3.61,120,https://tabelog.com/osaka/A2705/A270501/27012513/,https://tabelog.com/en/osaka/A2705/A270501/27012513/,大阪府堺市堺区車之町東2丁1-11,大阪府,2-chome-1-11 Kurumanochohigashi Sakai-ku Sakai Osaka,Osaka,http://www.yaogen.com/
00000020,みよしや,Miyoshiya,3.65,267,https://tabelog.com/kyoto/A2601/A260301/26002185/,https://tabelog.com/en/kyoto/A2601/A260301/26002185/,京都府京都市東山区四条通大和大路西入ル廿一軒町226,京都府,226 Nijuikkencho Higashiyama Ward Kyoto,Kyoto,
00000021,赤福 本店,Akafuku,3.60,3080,https://tabelog.com/mie/A2403/A240301/24000008/,https://tabelog.com/en/mie/A2403/A240301/24000008/,三重県伊勢市宇治中之切町26 おかげ横丁,三重県,26 Ujinakanokiricho Ise Mie,Mie,http://www.akafuku.co.jp/
00000022,甘泉堂,Kansendou,3.72,231,https://tabelog.com/kyoto/A2601/A260301/26001392/,https://tabelog.com/en/kyoto/A2601/A260301/26001392/,京都府京都市東山区祇園町344-6,京都府,344-6 Gionmachi Kitagawa Higashiyama-ku Kyoto,Kyoto,
00000023,甘納豆かわむら,Amanattoukawamura,3.73,665,https://tabelog.com/ishikawa/A1701/A170101/17000514/,https://tabelog.com/en/ishikawa/A1701/A170101/17000514/,石川県金沢市野町2-24-7,石川県,2-chome-24-7 Nomachi Kanazawa Ishikawa,Ishikawa,https://mame-kawamura.com
00000024,大極殿本舗 六角店,daigokudenhompo,3.76,792,https://tabelog.com/kyoto/A2601/A260202/26004652/,https://tabelog.com/en/kyoto/A2601/A260202/26004652/,京都府京都市中京区六角通高倉東入ル南側堀之上町120,京都府,Kyoto Nakagyo Ward 高倉東入ル南側,Kyoto,
00000025,蜂蜜まん本舗,Hachimitsumanhompo,3.59,301,https://tabelog.com/mie/A2401/A240101/24000499/,https://tabelog.com/en/mie/A2401/A240101/24000499/,三重県津市大門8-5,三重県,8-5 Daimon Tsu Mie,Mie,
00000026,宝泉 JR新幹線京都駅店,Housen,3.75,623,https://tabelog.com/kyoto/A2601/A260101/26006790/,https://tabelog.com/en/kyoto/A2601/A260101/26006790/,京都府京都市下京区東塩小路高倉町8-3 新幹線 JR京都駅 2F,京都府,8-3 Higashishiokoji Takakuracho Shimogyo-ku Kyoto,Kyoto,http://www.housendo.com/
00000027,古の花,Konohana,3.57,188,https://tabelog.com/kyoto/A2601/A260501/26004886/,https://tabelog.com/en/kyoto/A2601/A260501/26004886/,京都府京都市上京区御前通今小路上ル馬喰町898,京都府,Kyoto Kamigyo Ward 御前今小路上馬喰898,Kyoto,http://wa-konohana.jp/
00000028,甘味処 あかちゃ家,Kammidokoroakachaya,3.60,174,https://tabelog.com/hyogo/A2801/A280103/28002294/,https://tabelog.com/en/hyogo/A2801/A280103/28002294/,兵庫県神戸市灘区水道筋5-3-23,兵庫県,5-chome-3-23 Suidosuji Nada-ku Kobe Hyogo,Hyogo,http://akachaya.jp/
00000029,香梅堂,Koubaidou,3.63,308,https://tabelog.com/wakayama/A3005/A300501/30000289/,https://tabelog.com/en/wakayama/A3005/A300501/30000289/,和歌山県新宮市大橋通3-3-4,和歌山県,Ohashidori Shingu Wakayama,Wakayama,http://www.suzuyaki.jp/miso.html
00000030,川端道喜,Kawabatadouki,3.95,205,https://tabelog.com/kyoto/A2601/A260503/26001766/,https://tabelog.com/en/kyoto/A2601/A260503/26001766/,京都府京都市左京区下鴨南野々神町2-12,京都府,2-12 Shimogamo Minaminonokamicho Sakyo-ku Kyoto,Kyoto,
00000031,石谷もちや 富山中央通り本店,Ishitanimochiya,3.63,226,https://tabelog.com/toyama/A1601/A160101/16003881/,https://tabelog.com/en/toyama/A1601/A160101/16003881/,富山県富山市中央通り1-5-33,富山県,1-chome-5-33 Chuodori Toyama,Toyama,https://www.ishitani-mochiya.jp/
00000032,かん袋,Kambukuro,3.74,1042,https://tabelog.com/osaka/A2705/A270501/27001078/,https://tabelog.com/en/osaka/A2705/A270501/27001078/,大阪府堺市堺区新在家町東1-2-1,大阪府,1-chome-2-1 Shinzaikechohigashi Sakai-ku Sakai Osaka,Osaka,http://www.kanbukuro.co.jp/
00000033,大阪浪花家,Oosakananiwaya,3.72,757,https://tabelog.com/osaka/A2701/A270101/27069919/,https://tabelog.com/en/osaka/A2701/A270101/27069919/,大阪府大阪市北区中崎1-9-21 平和ビル 1Ｆ,大阪府,1-chome-9-21 Nakazaki Kita-ku Osaka,Osaka,
